"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,1349.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/declare.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000079_declare.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_513_1665654740.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000080_avatar_513_1665654740.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1419.45.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/crazy.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000081_crazy.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1524.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/fool.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000082_fool.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1524.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/negative.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000083_negative.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,16.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/swoon.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000084_swoon.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,16.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/scratch_one-s_head.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000085_scratch_one-s_head.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,16.15.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_276_1637332796.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000086_avatar_276_1637332796.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_261_1624090595.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000087_avatar_261_1624090595.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/acute.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000088_acute.gif","ok"
